,condition,drug name,meanNormalizedScore
4152,"Hypogonadism, Male",Fortesta,6.065217391304348
4153,"Hypogonadism, Male",Gonal-f,6.5
4154,"Hypogonadism, Male",Methitest,9.0
4155,"Hypogonadism, Male",Methyltestosterone,9.0
4156,"Hypogonadism, Male",Natesto,7.833333333333333
4157,"Hypogonadism, Male",Ovidrel,6.5
4158,"Hypogonadism, Male",Striant,8.5
4159,"Hypogonadism, Male",Testim,5.988095238095238
4160,"Hypogonadism, Male",Testopel,5.285714285714286
4161,"Hypogonadism, Male",Testosterone,6.46
4162,Hypokalemia,Klor-Con,6.0
4163,Hypokalemia,Potassium chloride,5.333333333333333
4164,Hypokalemia,Spironolactone,9.5
4165,Hypokalemic Periodic Paralysis,Acetazolamide,10.0
4166,Hypokalemic Periodic Paralysis,Dichlorphenamide,6.0
4167,Hypomagnesemia,Magnesium amino acids chelate,6.25
4168,Hypomagnesemia,Magnesium oxide,3.8333333333333335
4169,Hypoparathyroidism,Calcitriol,6.0
4170,Hypoparathyroidism,Forteo,6.5
4171,Hypoparathyroidism,Natpara,6.5
4172,Hypoparathyroidism,Parathyroid hormone,6.5
4173,Hypoparathyroidism,Teriparatide,6.5
4174,Hypotension,Levophed,5.5
4175,Hypotension,Midodrine,6.375
4176,Hypotension,Norepinephrine,5.5
4177,"Hypothyroidism, After Thyroid Removal",Armour Thyroid,6.2
4178,"Hypothyroidism, After Thyroid Removal",Cytomel,7.3
4179,"Hypothyroidism, After Thyroid Removal",Levothroid,4.5
4180,"Hypothyroidism, After Thyroid Removal",Levothyroxine,5.513888888888889
4181,"Hypothyroidism, After Thyroid Removal",Levoxyl,6.416666666666667
4182,"Hypothyroidism, After Thyroid Removal",Liothyronine,6.944444444444445
4183,"Hypothyroidism, After Thyroid Removal",NP Thyroid,8.5
4184,"Hypothyroidism, After Thyroid Removal",Nature-Throid,7.875
4185,"Hypothyroidism, After Thyroid Removal",Synthroid,5.846153846153846
4186,"Hypothyroidism, After Thyroid Removal",Thyroid desiccated,6.8125
4187,"Hypothyroidism, After Thyroid Removal",Tirosint,6.8125
4188,"Hypothyroidism, After Thyroid Removal",Unithroid,3.5
4189,"Hypothyroidism, After Thyroid Removal",Westhroid,7.25
4190,ICU Agitation,Diazepam,6.5
4191,ICU Agitation,Haldol,7.5
4192,ICU Agitation,Haloperidol,4.5
4193,ICU Agitation,Midazolam,4.5
4194,ICU Agitation,Versed,4.5
4195,Ichthyosis,AmLactin,6.0
4196,Ichthyosis,Ammonium lactate,4.5
4197,Idiopathic Thrombocytopenic Purpura,Cyclosporine,5.75
4198,Idiopathic Thrombocytopenic Purpura,Dexamethasone,3.0
4199,Idiopathic Thrombocytopenic Purpura,Eltrombopag,7.75
4200,Idiopathic Thrombocytopenic Purpura,Neoral,6.0
4201,Idiopathic Thrombocytopenic Purpura,Nplate,6.0
4202,Idiopathic Thrombocytopenic Purpura,Promacta,9.0
4203,Idiopathic Thrombocytopenic Purpura,Rho (d) immune globulin,3.5
4204,Idiopathic Thrombocytopenic Purpura,Romiplostim,8.0
4205,Idiopathic Thrombocytopenic Purpura,WinRho SDF,3.5
4206,Immunosuppression,Methylprednisolone,7.5
4207,Immunosuppression,Prednisolone,3.5
4208,Immunosuppression,Prednisone,6.333333333333333
4209,Impetig,Altabax,7.083333333333333
4210,Impetig,Mupirocin,6.5
4211,Impetig,Retapamulin,7.083333333333333
4212,Indigestion,Aluminum hydroxide / magnesium trisilicate,4.5
4213,Indigestion,Bismuth subsalicylate,8.0
4214,Indigestion,Calcium carbonate,6.428571428571429
4215,Indigestion,Cimetidine,8.5
4216,Indigestion,Famotidine,2.25
4217,Indigestion,Magaldrate / simethicone,9.0
4218,Indigestion,Magnesium hydroxide,8.285714285714286
4219,Indigestion,Milk of Magnesia,9.666666666666666
4220,Indigestion,Omeprazole,7.181818181818182
4221,Indigestion,Pepto-Bismol,8.0
4222,Indigestion,Phillips' Milk of Magnesia,7.25
4223,Indigestion,Prilosec,7.5
4224,Indigestion,Prilosec OTC,8.5
4225,Indigestion,Ranitidine,6.1
4226,Indigestion,Tums Regular Strength,6.75
4227,Indigestion,Tums Smoothies,1.5
4228,Indigestion,Zantac,8.25
4229,Indigestion,Zantac 150,1.0
4230,Infection Prophylaxis,Bactrim DS,5.75
4231,Infection Prophylaxis,Cipro,2.0
4232,Infection Prophylaxis,Ciprofloxacin,2.0
4233,Infection Prophylaxis,Sulfamethoxazole / trimethoprim,5.7
4234,Inflammatory Bowel Disease,Apriso,6.5
4235,Inflammatory Bowel Disease,Asacol,6.0
4236,Inflammatory Bowel Disease,Budesonide,6.333333333333333
4237,Inflammatory Bowel Disease,Entocort EC,6.571428571428571
4238,Inflammatory Bowel Disease,Mesalamine,5.125
4239,Inflammatory Bowel Disease,Pentasa,6.0
4240,Inflammatory Bowel Disease,Prednisone,4.875
4241,Inflammatory Bowel Disease,Sulfasalazine,6.5
4242,Inflammatory Bowel Disease,Sulfazine,6.5
4243,Inflammatory Conditions,Betamethasone,6.0
4244,Inflammatory Conditions,Decadron,3.2142857142857144
4245,Inflammatory Conditions,Depo-Medrol,6.1
4246,Inflammatory Conditions,Dexamethasone,4.8
4247,Inflammatory Conditions,Dexamethasone Intensol,4.0
4248,Inflammatory Conditions,Doans Pills Extra Strength,8.0
4249,Inflammatory Conditions,Horse chestnut,9.0
4250,Inflammatory Conditions,Hydrocortisone,8.5
4251,Inflammatory Conditions,Magnesium salicylate,8.0
4252,Inflammatory Conditions,Medrol,1.0
4253,Inflammatory Conditions,Medrol Dosepak,7.3
4254,Inflammatory Conditions,Meloxicam,5.160869565217391
4255,Inflammatory Conditions,Methylprednisolone,5.830357142857143
4256,Inflammatory Conditions,Mobic,4.862068965517241
4257,Inflammatory Conditions,Prednisolone,3.4375
4258,Inflammatory Conditions,Prednisone,5.725609756097561
4259,Inflammatory Conditions,Rayos,6.0
4260,Inflammatory Conditions,Solu-Medrol,8.0
4261,Influenza,Acetaminophen / chlorpheniramine,5.5
4262,Influenza,Acetaminophen / phenyltoloxamine,10.0
4263,Influenza,Coricidin HBP Cold & Flu,5.5
4264,Influenza,Oseltamivir,5.412017167381975
4265,Influenza,Relenza,4.25
4266,Influenza,Tamiflu,5.387665198237886
4267,Influenza,Zanamivir,4.25
4268,Influenza Prophylaxis,FluMist,3.388888888888889
4269,Influenza Prophylaxis,FluMist Quadrivalent,2.0
4270,Influenza Prophylaxis,Fluzone,2.0
4271,Influenza Prophylaxis,"Influenza virus vaccine, inactivated",5.625
4272,Influenza Prophylaxis,"Influenza virus vaccine, live, trivalent",3.25
4273,Influenza Prophylaxis,Oseltamivir,4.083333333333333
4274,Influenza Prophylaxis,Tamiflu,3.25
4275,Insomnia,Acetaminophen / diphenhydramine,6.28125
4276,Insomnia,Advil PM,5.5
4277,Insomnia,Ambien,6.253280839895013
4278,Insomnia,Ambien CR,5.966101694915254
4279,Insomnia,Amitriptyline,6.226351351351352
4280,Insomnia,Aspirin / diphenhydramine,9.0
4281,Insomnia,Ativan,6.928571428571429
4282,Insomnia,Belsomra,4.260377358490566
4283,Insomnia,Benadryl,5.375
4284,Insomnia,Benadryl Allergy,4.75
4285,Insomnia,Butabarbital,6.0
4286,Insomnia,Chloral hydrate,6.65625
4287,Insomnia,Clonazepam,6.344660194174757
4288,Insomnia,Compoz Nighttime Sleep Aid,7.5
4289,Insomnia,Dalmane,7.2272727272727275
4290,Insomnia,Desyrel,6.090909090909091
4291,Insomnia,Desyrel Dividose,5.0
4292,Insomnia,Dimenhydrinate,7.0
4293,Insomnia,Diphenhydramine,5.791666666666667
4294,Insomnia,Diphenhydramine / ibuprofen,5.5
4295,Insomnia,Diphenhydramine / naproxen,5.363636363636363
4296,Insomnia,Doral,7.333333333333333
4297,Insomnia,Doxepin,6.0588235294117645
4298,Insomnia,Doxylamine,6.3431372549019605
4299,Insomnia,Edluar,7.875
4300,Insomnia,Elavil,6.055555555555555
4301,Insomnia,Estazolam,8.428571428571429
4302,Insomnia,Eszopiclone,5.835714285714285
4303,Insomnia,Ethchlorvynol,9.5
4304,Insomnia,Excedrin PM,9.25
4305,Insomnia,Flurazepam,6.785714285714286
4306,Insomnia,Gabapentin,6.674603174603175
4307,Insomnia,Halcion,7.368421052631579
4308,Insomnia,Headache Relief PM,4.5
4309,Insomnia,Hetlioz,6.5
4310,Insomnia,Intermezzo,7.833333333333333
4311,Insomnia,Klonopin,7.0
4312,Insomnia,Lorazepam,6.796610169491525
4313,Insomnia,Lunesta,5.97093023255814
4314,Insomnia,Melatonin,6.084
4315,Insomnia,Mirtazapine,6.705521472392638
4316,Insomnia,Nembutal Sodium,9.5
4317,Insomnia,Neurontin,6.7
4318,Insomnia,Nytol,4.7
4319,Insomnia,Olanzapine,7.444444444444445
4320,Insomnia,Oxazepam,6.0
4321,Insomnia,Pentobarbital,9.5
4322,Insomnia,Phenobarbital,9.0
4323,Insomnia,Prosom,6.0
4324,Insomnia,Quazepam,7.5
4325,Insomnia,Quetiapine,6.79835390946502
4326,Insomnia,Ramelteon,4.540983606557377
4327,Insomnia,Remeron,8.023809523809524
4328,Insomnia,Remeron SolTab,6.5
4329,Insomnia,Restoril,6.560344827586207
4330,Insomnia,Rozerem,4.726415094339623
4331,Insomnia,Secobarbital,7.3
4332,Insomnia,Seconal,7.75
4333,Insomnia,Seconal Sodium,7.0
4334,Insomnia,Seroquel,7.270491803278689
4335,Insomnia,Seroquel XR,8.166666666666666
4336,Insomnia,Silenor,6.1947368421052635
4337,Insomnia,Simply Sleep,5.125
4338,Insomnia,Sinequan,9.0
4339,Insomnia,Sleep Aid,6.75
4340,Insomnia,Sominex,6.815789473684211
4341,Insomnia,Somnote,7.166666666666667
4342,Insomnia,Sonata,5.154761904761905
4343,Insomnia,Suvorexant,4.305860805860806
4344,Insomnia,Tasimelteon,6.5
4345,Insomnia,Temazepam,6.0625
4346,Insomnia,Trazodone,6.081237911025145
4347,Insomnia,Triazolam,7.319444444444445
4348,Insomnia,Tryptophan,8.625
4349,Insomnia,Tylenol PM,5.909090909090909
4350,Insomnia,Unisom SleepGels,4.722222222222222
4351,Insomnia,Unisom SleepMelts,9.5
4352,Insomnia,Unisom SleepTabs,5.926470588235294
4353,Insomnia,Valerian,4.5
4354,Insomnia,Vanatrip,5.0
4355,Insomnia,Zaleplon,5.216216216216216
4356,Insomnia,Zolpidem,6.312199036918138
4357,Insomnia,Zolpimist,5.833333333333333
4358,Insomnia,Zyprexa,7.366666666666666
4359,Insomnia,ZzzQuil,4.5
4360,"Insomnia, Stimulant-Associated",Catapres,4.5
4361,"Insomnia, Stimulant-Associated",Clonidine,6.714285714285714
4362,Insulin Resistance Syndrome,Fortamet,10.0
4363,Insulin Resistance Syndrome,Glucophage,6.375
4364,Insulin Resistance Syndrome,Glucophage XR,6.0
4365,Insulin Resistance Syndrome,Humulin R U-500 (Concentrated),9.5
4366,Insulin Resistance Syndrome,Insulin regular,9.5
4367,Insulin Resistance Syndrome,Metformin,5.761904761904762
4368,Intermittent Claudication,Cilostazol,5.2
4369,Intermittent Claudication,Pentoxifylline,5.75
4370,Intermittent Claudication,Pletal,4.666666666666667
4371,Intermittent Claudication,Trental,5.833333333333333
4372,Interstitial Cystitis,Amitriptyline,6.7625
4373,Interstitial Cystitis,Atarax,8.5
4374,Interstitial Cystitis,Azo Urinary Pain Relief,5.5
4375,Interstitial Cystitis,Azo-Standard,6.0
4376,Interstitial Cystitis,Elavil,6.5
4377,Interstitial Cystitis,Elmiron,5.912280701754386
4378,Interstitial Cystitis,Hydroxyzine,5.5
4379,Interstitial Cystitis,Imipramine,5.5
4380,Interstitial Cystitis,Pentosan polysulfate sodium,5.975
4381,Interstitial Cystitis,Phenazopyridine,6.370967741935484
4382,Interstitial Cystitis,Pyridium,5.875
4383,Interstitial Cystitis,Sanctura,9.0
4384,Interstitial Cystitis,Sanctura XR,6.0
4385,Interstitial Cystitis,Tofranil,5.5
4386,Interstitial Cystitis,Trospium,7.5
4387,Interstitial Cystitis,Uristat,7.0
4388,Intraabdominal Infection,Avelox,4.5
4389,Intraabdominal Infection,Ceftriaxone,9.0
4390,Intraabdominal Infection,Clindamycin,5.0
4391,Intraabdominal Infection,Flagyl,3.75
4392,Intraabdominal Infection,Metronidazole,4.375
4393,Intraabdominal Infection,Moxifloxacin,4.5
4394,Intraabdominal Infection,Rocephin,9.0
4395,Intraocular Hypertension,Bimatoprost,6.5
4396,Intraocular Hypertension,Brimonidine,5.5
4397,Intraocular Hypertension,Brimonidine / timolol,6.5
4398,Intraocular Hypertension,Combigan,6.5
4399,Intraocular Hypertension,Latanoprost,6.375
4400,Intraocular Hypertension,Lumigan,7.5
4401,Intraocular Hypertension,Tafluprost,6.0
4402,Intraocular Hypertension,Timolol,3.5
4403,Intraocular Hypertension,Timoptic,3.5
4404,Intraocular Hypertension,Travatan,6.5
4405,Intraocular Hypertension,Travatan Z,6.5
4406,Intraocular Hypertension,Travoprost,6.5
4407,Intraocular Hypertension,Xalatan,7.0
4408,Intraocular Hypertension,Zioptan,6.0
4409,Iritis,Kenalog-40,6.0
4410,Iritis,Lotemax,4.75
4411,Iritis,Loteprednol,4.75
4412,Iritis,Loteprednol / tobramycin,8.0
4413,Iritis,Prednisolone,8.5
4414,Iritis,Triamcinolone,6.0
4415,Iritis,Zylet,8.0
4416,Iron Deficiency Anemia,Feraheme,6.5
4417,Iron Deficiency Anemia,Ferrous fumarate,6.5
4418,Iron Deficiency Anemia,Ferrous fumarate / iron polysaccharide,6.5
4419,Iron Deficiency Anemia,Ferrous gluconate,7.833333333333333
4420,Iron Deficiency Anemia,Ferrous sulfate,5.346153846153846
4421,Iron Deficiency Anemia,Ferumoxytol,6.5
4422,Iron Deficiency Anemia,Heme iron polypeptide,4.75
4423,Iron Deficiency Anemia,Iron polysaccharide,6.7
4424,Iron Deficiency Anemia,Iron sucrose,5.8
4425,Iron Deficiency Anemia,Niferex,6.833333333333333
4426,Iron Deficiency Anemia,Poly Iron,6.5
4427,Iron Deficiency Anemia,ProFe,6.5
4428,Iron Deficiency Anemia,Proferrin-ES,4.75
4429,Iron Deficiency Anemia,Slow Fe,7.333333333333333
4430,Iron Deficiency Anemia,Tandem,6.5
4431,Iron Deficiency Anemia,Venofer,5.875
4432,Irritable Bowel Syndrome,Acidophilus,6.0
4433,Irritable Bowel Syndrome,Alosetron,6.842105263157895
4434,Irritable Bowel Syndrome,Amitiza,5.467391304347826
4435,Irritable Bowel Syndrome,Amitriptyline,6.666666666666667
4436,Irritable Bowel Syndrome,Anafranil,5.0
4437,Irritable Bowel Syndrome,Atropine / hyoscyamine / phenobarbital / scopolamine,7.568181818181818
4438,Irritable Bowel Syndrome,Belladonna,2.0
4439,Irritable Bowel Syndrome,Belladonna Tincture,2.0
4440,Irritable Bowel Syndrome,Bentyl,5.871212121212121
4441,Irritable Bowel Syndrome,Chlordiazepoxide / clidinium,6.72093023255814
4442,Irritable Bowel Syndrome,Cholestyramine,6.875
4443,Irritable Bowel Syndrome,Cholestyramine Light,5.0
4444,Irritable Bowel Syndrome,Clomipramine,5.0
4445,Irritable Bowel Syndrome,Desipramine,7.142857142857143
4446,Irritable Bowel Syndrome,Dicyclomine,6.119402985074627
4447,Irritable Bowel Syndrome,Donnatal,7.777777777777778
4448,Irritable Bowel Syndrome,Doxepin,5.25
4449,Irritable Bowel Syndrome,Effexor XR,6.0
4450,Irritable Bowel Syndrome,Eluxadoline,5.568
4451,Irritable Bowel Syndrome,EnteraGam,5.555555555555555
4452,Irritable Bowel Syndrome,Escitalopram,6.1875
4453,Irritable Bowel Syndrome,HyoMax,8.0
4454,Irritable Bowel Syndrome,HyoMax SL,4.5
4455,Irritable Bowel Syndrome,Hyoscyamine,5.990909090909091
4456,Irritable Bowel Syndrome,Hyosyne,5.25
4457,Irritable Bowel Syndrome,Imipramine,8.5
4458,Irritable Bowel Syndrome,Immune globulin oral,5.555555555555555
4459,Irritable Bowel Syndrome,Konsyl,10.0
4460,Irritable Bowel Syndrome,Lactobacillus acidophilus,7.2
4461,Irritable Bowel Syndrome,Levsin,4.6
4462,Irritable Bowel Syndrome,Levsin SL,6.625
4463,Irritable Bowel Syndrome,Lexapro,10.0
4464,Irritable Bowel Syndrome,Librax,6.722222222222222
4465,Irritable Bowel Syndrome,Linaclotide,6.044776119402985
4466,Irritable Bowel Syndrome,Linzess,6.096
4467,Irritable Bowel Syndrome,Lotronex,6.705882352941177
4468,Irritable Bowel Syndrome,Lubiprostone,5.467391304347826
4469,Irritable Bowel Syndrome,Metamucil,4.5
4470,Irritable Bowel Syndrome,Methscopolamine,5.1875
4471,Irritable Bowel Syndrome,Nortriptyline,6.5
4472,Irritable Bowel Syndrome,Pamine,5.75
4473,Irritable Bowel Syndrome,Pamine Forte,5.333333333333333
4474,Irritable Bowel Syndrome,Phenohytro,5.0
4475,Irritable Bowel Syndrome,Psyllium,5.6
4476,Irritable Bowel Syndrome,Questran,5.666666666666667
4477,Irritable Bowel Syndrome,Rifaximin,5.3604651162790695
4478,Irritable Bowel Syndrome,Symax Duotab,6.9
4479,Irritable Bowel Syndrome,Tegaserod,6.833333333333333
4480,Irritable Bowel Syndrome,Venlafaxine,6.888888888888889
4481,Irritable Bowel Syndrome,Viberzi,5.576612903225806
4482,Irritable Bowel Syndrome,Xifaxan,5.357142857142857
4483,Irritable Bowel Syndrome,Zelnorm,6.833333333333333
4484,Ischemic Stroke,Clopidogrel,5.142857142857143
4485,Ischemic Stroke,Nimodipine,6.5
4486,Ischemic Stroke,Nimotop,6.5
4487,Ischemic Stroke,Plavix,4.916666666666667
4488,"Ischemic Stroke, Prophylaxis",Aggrenox,5.035714285714286
4489,"Ischemic Stroke, Prophylaxis",Aspirin / dipyridamole,5.035714285714286
4490,"Ischemic Stroke, Prophylaxis",Clopidogrel,9.5
4491,"Ischemic Stroke, Prophylaxis",Plavix,9.5
4492,Joint Infection,Ceftriaxone,2.5
4493,Joint Infection,Rocephin,2.5
4494,Juvenile Idiopathic Arthritis,Abatacept,6.5
4495,Juvenile Idiopathic Arthritis,Actemra,7.625
4496,Juvenile Idiopathic Arthritis,Adalimumab,6.0
4497,Juvenile Idiopathic Arthritis,Enbrel,8.0
4498,Juvenile Idiopathic Arthritis,Etanercept,8.0
4499,Juvenile Idiopathic Arthritis,Humira,6.0
4500,Juvenile Idiopathic Arthritis,Infliximab,9.5
4501,Juvenile Idiopathic Arthritis,Orencia,6.5
4502,Juvenile Idiopathic Arthritis,Remicade,9.5
4503,Juvenile Idiopathic Arthritis,Tocilizumab,7.625
4504,Juvenile Rheumatoid Arthritis,Aleve,4.333333333333333
4505,Juvenile Rheumatoid Arthritis,Azulfidine,4.0
4506,Juvenile Rheumatoid Arthritis,Celebrex,4.5
4507,Juvenile Rheumatoid Arthritis,Celecoxib,4.5
4508,Juvenile Rheumatoid Arthritis,Enbrel,6.222222222222222
4509,Juvenile Rheumatoid Arthritis,Etanercept,6.1
4510,Juvenile Rheumatoid Arthritis,Etodolac,6.5
4511,Juvenile Rheumatoid Arthritis,Meloxicam,4.75
4512,Juvenile Rheumatoid Arthritis,Naproxen,4.333333333333333
4513,Juvenile Rheumatoid Arthritis,Sulfasalazine,6.25
4514,Juvenile Rheumatoid Arthritis,Sulindac,5.5
4515,Keratitis,Lotemax,4.0
4516,Keratitis,Loteprednol,4.0
4517,Keratoconjunctivitis Sicca,Cyclosporine,4.651162790697675
4518,Keratoconjunctivitis Sicca,Restasis,4.918918918918919
4519,Keratosis,Aldara,6.2
4520,Keratosis,Carac,8.083333333333334
4521,Keratosis,Collagenase,8.0
4522,Keratosis,Collagenase Santyl,8.0
4523,Keratosis,Diclofenac,3.5
4524,Keratosis,Efudex,7.0
4525,Keratosis,Fluoroplex,9.0
4526,Keratosis,Fluorouracil,7.414285714285715
4527,Keratosis,Imiquimod,5.813953488372093
4528,Keratosis,Ingenol,5.5
4529,Keratosis,Picato,5.5
4530,Keratosis,Solaraze,3.5
4531,Keratosis,Zyclara,5.893939393939394
4532,Kidney Infections,Amoxicillin / clavulanate,5.625
4533,Kidney Infections,Augmentin,5.75
4534,Kidney Infections,Bactrim,3.388888888888889
4535,Kidney Infections,Bactrim DS,3.0
4536,Kidney Infections,Ceftriaxone,5.25
4537,Kidney Infections,Cephalexin,6.333333333333333
4538,Kidney Infections,Cipro,3.5714285714285716
4539,Kidney Infections,Ciprofloxacin,4.2727272727272725
4540,Kidney Infections,Hiprex,6.5
4541,Kidney Infections,Keflex,7.25
4542,Kidney Infections,Levaquin,5.3076923076923075
4543,Kidney Infections,Levofloxacin,5.2
4544,Kidney Infections,Methenamine,6.5
4545,Kidney Infections,Piperacillin / tazobactam,5.0
4546,Kidney Infections,Rocephin,5.25
4547,Kidney Infections,SMZ-TMP DS,1.0
4548,Kidney Infections,Septra,2.5
4549,Kidney Infections,Septra DS,6.0
4550,Kidney Infections,Sulfamethoxazole / trimethoprim,3.975
4551,Kidney Infections,Zosyn,5.0
4552,Labor Induction,Cervidil,3.7
4553,Labor Induction,Dinoprostone,3.7
4554,Labor Induction,Misoprostol,4.5
4555,Labor Induction,Oxytocin,6.5
4556,Labor Induction,Pitocin,6.5
4557,Labor Pain,Butorphanol,6.071428571428571
4558,Labor Pain,Naropin Polyamp,2.0
4559,Labor Pain,Ropivacaine,2.0
4560,Labor Pain,Stadol,6.384615384615385
4561,Lactation Augmentation,Metoclopramide,5.0
4562,Lactation Augmentation,Reglan,5.666666666666667
4563,Lactose Intolerance,Lactaid,4.416666666666667
4564,Lactose Intolerance,Lactaid Ultra,4.0
4565,Lactose Intolerance,Lactase,3.8461538461538463
4566,Left Ventricular Dysfunction,Benazepril,5.5
4567,Left Ventricular Dysfunction,Carvedilol,6.75
4568,Left Ventricular Dysfunction,Coreg,7.0
4569,Left Ventricular Dysfunction,Diovan,6.25
4570,Left Ventricular Dysfunction,Enalapril,8.0
4571,Left Ventricular Dysfunction,Metoprolol,6.5
4572,Left Ventricular Dysfunction,Toprol-XL,9.0
4573,Left Ventricular Dysfunction,Valsartan,6.25
4574,Left Ventricular Dysfunction,Vasotec,9.5
4575,Lennox-Gastaut Syndrome,Banzel,8.1
4576,Lennox-Gastaut Syndrome,Clobazam,5.357142857142857
4577,Lennox-Gastaut Syndrome,Felbamate,6.5
4578,Lennox-Gastaut Syndrome,Felbatol,6.5
